---------- SpectralCalc.com -------------
 
 query:
    database: unknown
    molecules: H2O (1)
    lower waveband limit: 0.815 microns (12269.9386503067 cm-1)
    upper waveband limit: 0.841 microns (11890.6064209275 cm-1)
    intensity threshold: none
 
 number of lines found: 6166
 
molecule, isotope, frequency, intensity, einstein_a, air_halfwidth, self_halfwidth, lower_energy, t_exponent, p_shift, upper_global, lower_global, upper_local, lower_local, err1, err2, err3, err4, err5, err6, ref1, ref2, ref3, ref4, ref5, ref6, mixing_flag, upper_weight, lower_weight
1,1,11894.347,1.376e-27,2.427e-05,0.0589,0.391,742.0571,0.62,-0.010795,          0 5 1,          0 0 0,  6  5  1,  5  5  0,3,3,4,2,0,3,43,32,25,71,22,7,,39,33
1,1,11894.41195,7.67e-27,0.0001457,0.0559,0.3,586.4792,0.57,-0.020099,          2 3 0,          0 0 0,  8  0  8,  7  1  7,3,5,4,3,2,3,44,27,25,70,22,7,,17,15
1,4,11894.4272,2.788e-27,0.04562,0.09,0.445,225.8649,0.55,0,          0 1 3,          0 0 0,  4  1  4,  5  1  5,5,4,5,5,0,0,41,29,27,5,0,0,,54,66
1,1,11894.451569,7.45e-29,0.0004034,0.1054,0.48,1618.557,0.71,-0.004378,          0 4 2,          0 1 0,  1  1  0,  1  0  1,3,3,4,7,8,3,44,32,25,71,22,7,,9,9
1,1,11894.555761,7.53e-28,0.05113,0.0553,0.391,2406.1431,0.67,-0.021805,          1 4 1,          0 1 0,  5  5  1,  5  5  0,3,3,4,2,0,3,44,32,25,71,22,7,,33,33
1,1,11894.582948,2.503e-28,0.05099,0.0468,0.391,2406.1411,0.67,-0.025022,          1 4 1,          0 1 0,  5  5  0,  5  5  1,3,3,4,2,0,3,44,32,29,71,22,8,,11,11
1,3,11894.604542,1.771e-29,0.0001256,0.0885,0.412,224.3152,0.69,0.0051,         -2-2-2,          0 0 0,  3 -2 -1,  4  1  4,0,3,4,1,3,3,46,36,95,71,22,42,,126,162
1,1,11894.723221,1.626e-27,0.0006593,0.0662,0.315,1216.2311,0.56,-0.032408,          1 1 2,          0 0 0,  8  0  8,  9  3  7,3,3,4,2,0,3,44,32,28,71,22,8,,17,19
1,2,11894.914139,1.234e-29,6.804e-05,0.0806,0.371,645.3825,0.62,-0.020119,          0 3 2,          0 0 0,  6  2  5,  6  3  4,3,3,4,2,3,3,48,36,25,71,22,7,,39,39
1,1,11894.9415,1.755e-28,0.0007941,0.0408,0.265,1774.6163,0.39,-0.027696,          1 3 1,          0 0 0, 11  3  8, 12  1 11,3,3,4,2,0,3,43,32,31,71,22,10,,23,25
1,1,11895.019785,4.817e-28,1.324e-06,0.0844,0.391,325.3479,0.67,-0.0097,          0 5 1,          0 0 0,  5  4  2,  5  0  5,2,3,4,2,0,3,44,32,30,71,22,10,,33,33
1,2,11895.032913,2.811e-28,0.00152,0.0646,0.341,444.8462,0.61,-0.009,          1 3 1,          0 0 0,  7  0  7,  6  0  6,4,4,4,3,2,3,48,36,25,66,22,20,,15,13
1,1,11895.178231,1.087e-28,1.733e-05,0.0474,0.298,1293.6337,0.42,-0.028139,          3 1 0,          0 0 0, 10  1 10, 10  2  9,3,3,4,6,4,3,44,32,28,71,20,7,,63,63
1,2,11895.368526,9.504e-28,0.005084,0.0759,0.4,604.7928,0.67,-0.016758,          1 3 1,          0 0 0,  5  4  2,  5  4  1,5,4,5,3,2,3,48,36,58,70,22,7,,33,33
1,1,11895.502199,9.943e-28,0.1111,0.0903,0.371,2282.5896,0.62,-0.011355,          2 2 1,          0 1 0,  5  3  2,  6  3  3,4,3,4,2,0,3,44,32,25,71,22,7,,11,13
1,1,11895.592247,3.76e-25,0.001558,0.0929,0.469,142.2785,0.69,-0.013399,          1 3 1,          0 0 0,  4  1  4,  3  1  3,4,5,4,3,2,3,44,27,25,66,22,7,,9,7
1,2,11895.643316,4.423e-29,0.0001596,0.0916,0.3,204.7559,0.82,-0.012681,          2 3 0,          0 0 0,  3  3  1,  3  2  2,3,5,4,7,4,3,48,36,25,70,20,7,,7,7
1,3,11895.69601,2.328e-29,0.0001078,0.0832,0.548,136.5376,0.71,-0.007956,          1 3 1,          0 0 0,  3  2  2,  3  0  3,4,4,5,5,2,3,46,36,58,70,22,7,,126,126
1,4,11895.7145,2.733e-29,0.000398,0.0953,0.51,150.1562,0.55,0,          3 3 0,          0 0 0,  3  0  3,  4  0  4,4,4,5,5,0,0,41,29,27,5,0,0,,42,54
1,2,11895.728952,8.512e-28,0.001539,0.0632,0.407,445.3462,0.61,-0.018933,          1 3 1,          0 0 0,  7  1  7,  6  1  6,4,4,4,4,2,3,48,36,25,70,22,7,,45,39
1,1,11895.773379,2.284e-27,0.0002464,0.0808,0.371,888.6326,0.62,-0.026316,          2 1 1,          0 0 0,  6  3  4,  6  5  1,4,3,4,2,0,3,44,32,28,71,22,8,,13,13
1,1,11895.801322,1.177e-29,5.613e-06,0.0444,0.298,1293.0173,0.41,-0.027867,          3 1 0,          0 0 0, 10  0 10, 10  1  9,3,3,4,5,4,3,44,32,28,71,20,7,,21,21
1,2,11895.836103,3.102e-28,0.004973,0.0691,0.37,604.5441,0.67,-0.017886,          1 3 1,          0 0 0,  5  4  1,  5  4  2,5,4,4,4,2,3,48,36,25,70,22,7,,11,11
1,1,11895.840979,9.03e-27,0.1734,0.0688,0.3,2180.6428,0.61,-0.026647,          2 2 1,          0 1 0,  6  0  6,  7  0  7,4,5,4,3,2,3,44,27,25,70,22,7,,39,45
1,1,11895.903,2.802e-28,0.00184,0.0354,0.333,1789.0428,0.57,-0.015597,          2 3 0,          0 0 0,  8  7  1,  8  8  0,3,3,4,2,0,3,43,32,29,71,22,9,,17,17
1,1,11895.903,8.397e-28,0.001838,0.0525,0.333,1789.0428,0.57,-0.01341,          2 3 0,          0 0 0,  8  7  2,  8  8  1,3,3,4,2,0,3,43,32,28,71,22,8,,51,51
1,1,11895.9078,2.743e-27,0.0002201,0.0778,0.333,882.8652,0.49,-0.018158,          2 3 0,          0 0 0,  8  2  6,  8  1  7,3,3,4,5,4,3,43,32,28,71,20,8,,17,17
1,1,11896.019593,1.685e-29,0.001106,0.0893,0.352,2462.8752,0.71,-0.017744,          2 4 0,          0 1 0,  7  4  3,  7  3  4,3,3,4,6,5,3,44,32,25,71,20,7,,45,45
1,1,11896.387296,2.743e-27,0.1584,0.0681,0.352,2181.0898,0.61,-0.026411,          2 2 1,          0 1 0,  6  1  6,  7  1  7,4,3,4,2,0,3,44,32,25,71,22,7,,13,15
1,2,11896.427823,1.182e-28,0.0001745,0.0857,0.412,298.6201,0.69,-0.008279,          2 3 0,          0 0 0,  4  3  2,  4  2  3,3,4,4,6,8,3,48,36,25,71,22,7,,27,27
1,1,11896.539822,3.72e-28,1.242e-06,0.0885,0.391,399.4575,0.62,-0.0057,          1 5 0,          0 0 0,  6  4  3,  5  1  4,2,3,4,2,0,3,44,32,25,71,22,7,,39,33
1,1,11896.624904,4.308e-29,0.0005507,0.0924,0.456,1743.4863,0.71,-0.012771,          2 4 0,          0 1 0,  3  3  1,  2  2  0,2,3,4,2,0,3,44,32,25,71,22,7,,7,5
1,1,11896.725644,1.44e-26,0.0009496,0.0861,0.3,816.6942,0.61,-0.010146,          1 3 1,          0 0 0,  7  3  4,  7  3  5,4,5,4,3,2,3,44,27,25,70,22,7,,15,15
1,1,11897.01646,1.19e-26,0.0003201,0.0897,0.3,602.7735,0.7,-0.011875,          2 3 0,          0 0 0,  6  3  3,  6  2  4,3,5,4,8,6,3,44,27,28,70,20,7,,13,13
1,1,11897.037888,2.294e-29,0.2507,0.1012,0.434,3289.2417,0.71,-0.019581,          2 3 1,          0 2 0,  2  0  2,  3  0  3,3,3,4,2,0,3,44,32,25,71,22,7,,15,21
1,1,11897.211291,2.63e-25,0.07163,0.0823,0.396,1360.235,0.56,-0.017026,          2 1 1,          0 0 0,  8  4  4,  9  4  5,4,5,4,3,2,3,44,27,28,66,22,7,,51,57
1,1,11897.28473,3.28e-26,0.0002724,0.0937,0.4,326.6255,0.67,-0.014185,          1 3 1,          0 0 0,  5  1  4,  5  1  5,4,5,4,3,2,3,44,27,25,70,22,7,,11,11
1,1,11897.3585,7.36e-29,3.896e-06,0.0885,0.391,742.0538,0.62,-0.024022,          0 3 2,          0 0 0,  6  2  4,  5  5  1,3,3,4,2,0,3,43,32,29,71,22,8,,13,11
1,2,11897.360374,4.076e-28,0.06058,0.0879,0.518,1126.439,0.57,-0.014725,          2 1 1,          0 0 0,  7  4  3,  8  4  4,5,4,5,3,2,3,48,36,58,66,22,7,,15,17
1,1,11897.365122,1.526e-29,0.01884,0.0447,0.281,3135.7642,0.48,-0.034728,          3 0 1,          0 1 0, 10  1  9, 11  1 10,4,3,4,2,0,3,44,32,25,71,22,7,,63,69
1,1,11897.5464,1.017e-29,2.417e-07,0.0835,0.371,542.8966,0.62,-0.00376,          0 8 0,          0 0 0,  5  2  4,  6  1  5,3,3,4,7,8,3,43,32,25,71,22,7,,11,13
1,1,11897.59488,1.47e-26,0.0001054,0.0708,0.3,586.2435,0.46,-0.019395,          2 3 0,          0 0 0,  7  1  6,  7  0  7,3,5,4,8,5,3,44,27,25,70,20,7,,45,45
1,1,11897.707753,1.147e-28,0.000486,0.0859,0.456,1742.3055,0.71,-0.011147,          2 4 0,          0 1 0,  3  3  0,  2  2  1,3,3,4,2,0,3,44,32,25,71,22,7,,21,15
1,1,11897.793127,4.069e-29,0.01692,0.0612,0.371,2552.8796,0.62,-0.031316,          2 2 1,          0 1 0,  5  5  0,  6  5  1,3,3,4,2,0,3,44,32,28,71,22,8,,11,13
1,1,11897.801729,1.287e-29,0.04495,0.0349,0.333,3306.2954,0.57,-0.01805,          0 6 1,          0 1 0,  8  7  1,  8  7  2,3,3,4,2,0,3,44,32,25,71,22,7,,51,51
1,1,11897.81322,1.227e-28,0.017,0.0648,0.371,2552.8572,0.62,-0.027353,          2 2 1,          0 1 0,  5  5  1,  6  5  2,3,3,4,2,0,3,44,32,25,71,22,7,,33,39
1,1,11897.886154,1.486e-29,0.0009722,0.0859,0.371,2398.3816,0.62,-0.020208,          4 0 0,          0 1 0,  5  3  2,  6  4  3,4,3,4,7,8,3,44,32,25,71,22,7,,33,39
1,3,11898.088349,2.183e-28,0.0009995,0.0932,0.47,134.1453,0.71,-0.012923,          1 3 1,          0 0 0,  3  2  2,  2  2  1,4,4,4,3,2,3,46,36,25,66,22,7,,126,90
1,1,11898.227424,2.832e-29,1.103e-05,0.0755,0.315,1477.2972,0.51,-0.031497,          3 1 0,          0 0 0, 10  2  9,  9  5  4,3,3,4,2,0,3,44,32,28,71,22,8,,63,57
1,1,11898.28534,1.2e-26,7.595e-05,0.0543,0.3,586.2435,0.57,-0.019051,          2 3 0,          0 0 0,  8  1  8,  7  0  7,3,5,4,6,8,3,44,27,25,70,22,7,,51,45
1,1,11898.3132,2.693e-28,1.333e-05,0.0756,0.371,757.7664,0.65,-0.021638,          2 3 0,          0 0 0,  7  3  5,  6  4  2,3,3,4,5,5,3,43,32,28,71,20,8,,15,13
1,4,11898.3441,1.381e-28,0.002218,0.091,0.456,221.9461,0.55,0,          0 1 3,          0 0 0,  4  1  4,  5  0  5,4,4,5,5,0,0,41,29,27,5,0,0,,54,66
